average_heartrate,average_speed,average_temp,average_watts,commute,distance,elapsed_time,elev_high,elev_low,has_heartrate,kilojoules,location_country,max_heartrate,max_speed,max_watts,moving_time,timezone,total_elevation_gain,weighted_average_watts,type_Hike,type_NordicSki,type_Ride,type_Run,type_Swim,type_Walk,type_Workout,athlete.sex_F,athlete.sex_M,distance_meters,calories,average_speed_mph,max_speed_mph
137.3,9.353,16.0,203.3,0,62774.0,111.86666666666666,38.8,-11.2,1.0,1364.9,Sweden,155.0,15.1,,111.86666666666666,(GMT+01:00) Europe/Stockholm,439.0,,0,0,1,0,0,0,0,0,1,39.005943154,326.21928940000004,20.92209982,33.777794
143.4,6.171,,69.6,0,42397.1,119.98333333333333,439.7,397.3,1.0,478.2,United States,165.0,8.5,,114.5,(GMT-07:00) America/Phoenix,43.5,,0,0,1,0,0,0,0,0,1,26.3443284241,114.29266919999999,13.804156740000002,19.01399
121.7,4.452,8.0,127.2,0,21266.8,84.26666666666667,496.8,195.8,1.0,607.7,Austria,161.0,13.2,,79.61666666666666,(GMT+01:00) Europe/Vienna,337.0,,0,0,1,0,0,0,0,0,1,13.2145727828,145.2439462,9.95885688,29.527608
100.6,7.084,,115.7,0,50954.8,120.38333333333334,13.5,-7.2,1.0,832.4,Netherlands,113.0,9.8,,119.88333333333334,(GMT+01:00) Europe/Amsterdam,45.0,,0,0,1,0,0,0,0,1,0,31.661835030800002,198.9485944,15.84648296,21.922012000000002
159.5,3.5060000000000002,,,0,14820.7,71.75,209.4,154.7,1.0,,Austria,183.0,9.7,,70.45,(GMT+01:00) Europe/Vienna,104.3,,0,0,0,1,0,0,0,0,1,9.209153179700001,,7.842711640000001,21.698318
143.7,6.7989999999999995,,110.7,0,16712.0,41.916666666666664,89.1,41.6,,272.1,United States,164.0,12.2,,40.96666666666667,(GMT-05:00) America/New_York,91.7,,0,0,1,0,0,0,0,1,0,10.384352152,65.0335326,15.20895506,27.290668
136.9,2.37,1.0,86.1,0,19263.6,199.5,1260.0,845.7,1.0,699.9,Italy,178.0,13.4,,135.45,(GMT+01:00) Europe/Rome,655.6,,0,0,1,0,0,0,0,1,0,11.969842395599999,167.2802994,5.301547800000001,29.974996000000004
136.2,4.39,,70.7,0,7980.3,31.366666666666667,144.2,98.6,1.0,128.6,United States,169.0,11.6,,30.3,(GMT-08:00) America/Los_Angeles,79.0,,0,0,1,0,0,0,0,1,0,4.9587269913,30.7361716,9.8201666,25.948504
125.1,6.501,11.0,117.6,0,60378.4,168.16666666666666,130.4,72.4,1.0,1092.7,United States,171.0,14.5,,154.8,(GMT-06:00) America/Chicago,341.0,,0,0,1,0,0,0,0,0,1,37.5173867864,261.1618562,14.542346940000002,32.43563
162.0,3.0639999999999996,,,0,16101.2,87.63333333333334,10.2,-0.5,1.0,,Australia,180.0,3.8,,87.58333333333333,(GMT+09:30) Australia/Adelaide,0.0,,0,0,0,1,0,0,0,1,0,10.004818745200001,,6.8539841599999995,8.500372
139.7,6.421,,108.4,0,14684.8,40.983333333333334,826.0,753.2,1.0,248.0,Brazil,165.0,15.4,,38.11666666666667,(GMT-03:00) America/Sao_Paulo,102.0,,0,0,1,0,0,0,0,0,1,9.1247088608,59.273488,14.36339174,34.448876000000006
134.2,7.81,22.0,103.2,0,21689.6,46.28333333333333,1403.0,1398.4,1.0,,United States,153.0,11.5,,46.28333333333333,(GMT-07:00) America/Phoenix,0.0,,0,0,1,0,0,0,0,0,1,13.477288441599999,,17.4705014,25.72481
132.7,7.274,13.0,125.6,0,22112.3,52.38333333333333,21.0,1.6,1.0,381.9,Sweden,159.0,10.3,,50.666666666666664,(GMT+01:00) Europe/Stockholm,66.0,,0,0,1,0,0,0,0,0,1,13.7399419633,91.2763914,16.27150156,23.040482000000004
152.8,7.021,1.0,,0,20529.6,49.35,14.4,-1.8,1.0,,Denmark,178.0,9.6,,48.733333333333334,(GMT+01:00) Europe/Copenhagen,42.0,,0,0,1,0,0,0,0,0,0,12.7564980816,,15.705555740000001,21.474624000000002
170.9,2.792,,,0,9961.1,59.46666666666667,65.0,46.1,1.0,,United Kingdom,185.0,4.2,,59.46666666666667,(GMT+00:00) Europe/London,13.2,,0,0,0,1,0,0,0,1,0,6.1895386681,,6.24553648,9.395148
172.4,2.67,,,0,19793.3,125.68333333333334,1578.0,986.0,1.0,,France,187.0,6.3,,123.55,(GMT+01:00) Europe/Paris,1230.5,,0,0,0,1,0,0,0,0,1,12.2989826143,,5.9726298,14.092722
146.3,3.02,20.0,85.3,0,19735.0,190.11666666666667,136.2,4.6,1.0,557.6,United Kingdom,186.0,13.9,,108.9,(GMT+00:00) Europe/London,383.0,,0,0,1,0,0,0,0,1,0,12.262756685,133.2697456,6.7555588,31.093466000000003
128.2,3.843,18.0,93.8,0,23932.3,105.25,145.6,-1.6,1.0,584.3,France,161.0,12.9,,103.8,(GMT+01:00) Europe/Paris,591.0,,0,0,1,0,0,0,0,0,1,14.870837183299999,139.65120579999999,8.596560420000001,28.856526000000002
159.6,2.948,20.0,,0,10021.1,59.43333333333333,-10.6,-17.0,1.0,,Netherlands,174.0,5.0,,56.65,(GMT+01:00) Europe/Amsterdam,4.0,,0,0,0,1,0,0,0,1,0,6.2268209281,,6.59449912,11.184700000000001
150.5,2.955,,,0,10356.0,58.46666666666667,3.4,-7.4,1.0,,Spain,169.0,4.3,,58.416666666666664,(GMT+01:00) Europe/Madrid,11.0,,0,0,0,1,0,0,0,0,1,6.434918076,,6.6101577,9.618842
114.8,7.01,0.0,122.5,0,27353.3,72.21666666666667,318.6,246.8,1.0,477.8,Australia,160.0,10.4,954.0,65.03333333333333,(GMT+10:00) Australia/Sydney,144.0,140.0,0,0,1,0,0,0,0,0,1,16.9965473743,114.1970668,15.680949400000001,23.264176000000003
161.3,8.826,,,0,78193.4,165.63333333333333,74.1,8.0,1.0,,Denmark,184.0,13.4,,147.65,(GMT+01:00) Europe/Copenhagen,443.9,,0,0,1,0,0,0,0,0,0,48.587111151399995,,19.743232440000003,29.974996000000004
109.9,5.386,23.0,71.3,0,4276.5,16.95,6.0,3.6,1.0,56.6,Thailand,136.0,8.4,,13.233333333333333,(GMT+07:00) Asia/Bangkok,1.0,,0,0,1,0,0,0,0,0,1,2.6572930815,13.5277396,12.048158840000001,18.790296
160.8,1.473,,,0,5853.8,66.23333333333333,1225.7,79.6,1.0,,Italy,184.0,5.1,,63.9,(GMT+01:00) Europe/Rome,1212.2,,0,0,0,1,0,0,0,1,0,3.6373815598,,3.2950126200000005,11.408394
128.2,5.059,,135.2,0,20002.2,67.31666666666666,18.9,-5.4,1.0,534.7,New Zealand,166.0,15.2,,65.9,(GMT+12:00) Pacific/Auckland,97.2,,0,0,1,0,0,0,0,1,0,12.428787016200001,127.7965082,11.316679460000001,34.001488
107.3,1.423,23.0,,0,6208.0,75.5,610.2,452.2,1.0,,Italy,133.0,4.8,,72.73333333333333,(GMT+01:00) Europe/Rome,171.2,,0,0,0,1,0,0,0,0,1,3.857471168,,3.1831656200000005,10.737312000000001
120.9,5.422000000000001,26.0,40.6,0,14660.1,146.46666666666667,41.6,30.0,1.0,109.7,China,168.0,11.5,513.0,45.06666666666667,(GMT+08:00) Asia/Shanghai,10.0,101.0,0,0,1,0,0,0,0,0,1,9.1093609971,26.2189582,12.128688680000002,25.72481
132.7,8.397,,161.1,0,31623.2,88.21666666666667,7.1,0.5,1.0,606.8,United States,176.0,13.2,,62.766666666666666,(GMT-06:00) America/Chicago,0.0,,0,0,1,0,0,0,0,0,1,19.649739407200002,145.02884079999998,18.783585180000003,29.527608
157.3,2.752,,,0,6096.4,37.75,144.8,130.3,1.0,,France,183.0,4.9,,36.916666666666664,(GMT+01:00) Europe/Paris,12.2,,0,0,0,1,0,0,0,0,1,3.7881261644,,6.15605888,10.961006000000001
150.0,2.937,,152.1,0,2470.0,14.016666666666667,970.8,797.9,1.0,127.9,Austria,159.0,7.2,,14.016666666666667,(GMT+01:00) Europe/Vienna,166.1,,0,0,1,0,0,0,0,1,0,1.53478637,30.568867400000002,6.56989278,16.105968
152.7,6.935,0.0,91.9,0,53256.3,132.33333333333334,275.0,196.8,1.0,705.4,United Kingdom,172.0,10.6,,127.98333333333333,(GMT+00:00) Europe/London,262.0,,0,0,1,0,0,0,0,1,0,33.0919203873,168.5948324,15.5131789,23.711564
102.9,2.055,,,0,8654.9,70.18333333333334,289.8,194.4,1.0,,Norway,127.0,3.6,,70.18333333333334,(GMT+01:00) Europe/Oslo,133.8,,0,0,0,0,0,1,0,0,1,5.3779038679,,4.596911700000001,8.052984
124.9,2.226,,,0,4056.1,36.61666666666667,88.5,43.1,1.0,,United States,164.0,27.1,,30.366666666666667,(GMT-08:00) America/Los_Angeles,87.1,,0,0,0,1,0,0,0,1,0,2.5203429131,,4.97942844,60.62107400000001
156.3,5.982,15.0,147.8,0,22372.8,67.66666666666667,145.2,-4.6,1.0,552.8,Australia,181.0,14.4,,62.333333333333336,(GMT+10:00) Australia/Sydney,388.0,,0,0,1,0,0,0,0,0,1,13.9018091088,132.1225168,13.381375080000002,32.211936
130.8,2.891,,,0,24811.6,145.58333333333334,21.8,-3.7,1.0,,Australia,144.0,5.8,,143.01666666666668,(GMT+08:00) Australia/Perth,66.3,,0,0,0,1,0,0,0,0,1,15.4172087036,,6.466993540000001,12.974252
135.3,2.892,,,0,5225.1,30.116666666666667,657.0,602.0,1.0,,France,159.0,4.7,,30.116666666666667,(GMT+01:00) Europe/Paris,95.0,,0,0,0,1,0,0,0,0,1,3.2467256121,,6.46923048,10.513618000000001
144.5,6.63,19.0,94.6,0,15706.7,41.25,34.2,-20.4,1.0,224.1,United Kingdom,164.0,10.7,,39.483333333333334,(GMT+00:00) Europe/London,68.0,,0,0,1,0,0,0,0,1,0,9.7596878857,53.561244599999995,14.8309122,23.935258
173.2,11.095,13.0,277.6,0,16066.0,24.133333333333333,279.6,251.8,1.0,402.0,United Kingdom,182.0,16.1,427.0,24.133333333333333,(GMT+00:00) Europe/London,113.0,279.0,0,0,1,0,0,0,0,0,1,9.982946486,96.080412,24.818849300000004,36.014734000000004
172.1,3.0010000000000003,29.0,,0,7054.2,39.2,8.6,-17.8,1.0,,Bermuda,200.0,13.0,,39.18333333333333,(GMT-04:00) Atlantic/Bermuda,69.0,,0,0,0,1,0,0,0,1,0,4.3832753082,,6.713056940000001,29.08022
160.3,5.318,23.0,,0,53117.4,198.08333333333334,645.0,11.4,1.0,,Spain,186.0,14.3,,166.48333333333332,(GMT+01:00) Europe/Madrid,1348.0,,0,0,1,0,0,0,0,0,0,33.0056119554,,11.89604692,31.988242000000003
174.0,3.054,,,0,10171.4,55.5,6.0,-1.7,1.0,,Vietnam,215.0,4.6,,55.5,(GMT+07:00) Asia/Ho_Chi_Minh,0.0,,0,0,0,1,0,0,0,1,0,6.3202129894,,6.83161476,10.289924
137.5,2.405,,,0,4851.2,36.95,147.9,137.6,1.0,,United States,165.0,4.5,,33.61666666666667,(GMT-08:00) America/Los_Angeles,10.0,,0,0,0,1,0,0,0,1,0,3.0143949952,,5.3798407,10.066230000000001
122.1,5.21,14.0,55.6,0,30799.0,98.88333333333334,119.4,26.0,1.0,328.5,United States,141.0,9.9,,98.51666666666667,(GMT-08:00) America/Los_Angeles,179.0,,0,0,1,0,0,0,0,1,0,19.137605429,78.513471,11.6544574,22.145706
157.6,2.6460000000000004,,,0,12661.4,80.38333333333334,1042.3,291.7,1.0,,France,189.0,23.2,,79.76666666666667,(GMT+01:00) Europe/Paris,631.6,,0,0,0,1,0,0,0,0,1,7.8674267794,,5.918943240000001,51.897008
124.2,7.811,,196.9,1,17489.0,37.31666666666667,67.9,-7.1,1.0,440.8,Australia,149.0,13.2,,37.31666666666667,(GMT+10:00) Australia/Brisbane,142.0,,0,0,1,0,0,0,0,0,1,10.867157419,105.3538448,17.47273834,29.527608
145.9,5.316,6.0,173.5,0,48755.2,167.55,511.8,391.2,1.0,1591.1,Spain,183.0,11.3,,152.85,(GMT+01:00) Europe/Madrid,590.0,,0,0,1,0,0,0,0,0,1,30.2950673792,380.28244659999996,11.89157304,25.277422000000005
133.8,7.111000000000001,,162.8,0,57645.8,137.35,202.6,105.3,1.0,1320.0,United States,159.0,17.1,,135.1,(GMT-05:00) America/New_York,654.1,,0,0,1,0,0,0,0,0,1,35.8194283918,315.48792,15.906880340000003,38.25167400000001
52.7,8.814,22.0,,0,16375.9,32.733333333333334,40.0,33.8,1.0,,United States,85.0,10.1,,30.966666666666665,(GMT-08:00) America/Los_Angeles,6.0,,0,0,1,0,0,0,0,1,0,10.1755093589,,19.716389160000002,22.593094
87.6,1.546,,,0,2684.8,58.11666666666667,94.0,84.8,1.0,,United Kingdom,118.0,3.4,,28.95,(GMT+00:00) Europe/London,0.0,,0,0,0,0,0,1,0,0,1,1.6682568608000001,,3.45830924,7.605596
51.1,5.016,15.0,135.8,0,22615.6,78.23333333333333,314.0,66.0,1.0,612.2,South Africa,173.0,14.4,443.0,75.15,(GMT+02:00) Africa/Johannesburg,477.0,165.0,0,0,1,0,0,0,0,1,0,14.0526779876,146.3194732,11.22049104,32.211936
158.0,4.49,,109.6,0,50436.6,210.41666666666666,442.8,-4.0,1.0,1231.6,Italy,183.0,13.2,,187.23333333333332,(GMT+01:00) Europe/Rome,1304.3,,0,0,1,0,0,0,0,0,1,31.3398405786,294.3597896,10.0438606,29.527608
147.3,7.188,,206.7,0,74285.9,231.21666666666667,276.2,-2.4,1.0,2136.0,Spain,188.0,15.4,,172.25,(GMT+01:00) Europe/Madrid,1664.5,,0,0,1,0,0,0,0,0,1,46.1591039689,510.516816,16.07912472,34.448876000000006
75.1,2.62,,,0,41032.9,268.43333333333334,505.8,481.6,1.0,,Austria,185.0,4.9,,261.0,(GMT+01:00) Europe/Vienna,84.0,,0,0,0,1,0,0,0,1,0,25.496654105900003,,5.860782800000001,10.961006000000001
170.1,7.757000000000001,11.0,146.8,0,79955.9,176.88333333333333,108.8,-53.4,1.0,1513.4,United Kingdom,197.0,14.3,,171.78333333333333,(GMT+00:00) Europe/London,610.0,,0,0,1,0,0,0,0,0,1,49.682277538899996,361.71168040000003,17.351943580000004,31.988242000000003
148.8,2.736,,,0,4021.5,24.5,224.0,217.0,1.0,,United States,166.0,3.5,,24.5,(GMT-05:00) America/New_York,6.0,,0,0,0,1,0,0,0,1,0,2.4988434765,,6.120267840000001,7.82929
128.2,5.396,19.0,81.9,0,51064.2,174.83333333333334,581.6,267.6,1.0,775.0,United States,209.0,15.1,,157.73333333333332,(GMT-08:00) America/Los_Angeles,840.0,,0,0,1,0,0,0,0,1,0,31.729813018199998,185.22965,12.07052824,33.777794
148.7,2.847,,,0,11930.7,70.45,311.8,236.7,1.0,,Canada,166.0,4.9,,69.83333333333333,(GMT-05:00) America/Montreal,152.9,,0,0,0,1,0,0,0,0,1,7.413390989700001,,6.3685681800000005,10.961006000000001
123.8,8.73,12.0,180.5,0,75815.1,153.33333333333334,31.2,-23.4,1.0,1567.5,France,154.0,14.3,,144.73333333333332,(GMT+01:00) Europe/Paris,321.0,,0,0,1,0,0,0,0,0,1,47.1093045021,374.641905,19.528486200000003,31.988242000000003
134.9,2.845,,,0,4899.8,29.033333333333335,2.0,-0.6,1.0,,United States,157.0,4.1,,28.7,(GMT-05:00) America/New_York,0.0,,0,0,0,1,0,0,0,1,0,3.0445936258,,6.3640943000000005,9.171454
150.5,4.269,21.0,140.0,0,28343.3,129.0,432.8,10.4,1.0,929.4,South Africa,179.0,12.7,,110.65,(GMT+02:00) Africa/Johannesburg,663.0,,0,0,1,0,0,0,0,1,0,17.6117046643,222.1321764,9.549496860000001,28.409138
128.3,7.371,,142.2,0,58743.9,134.08333333333334,198.1,-11.4,1.0,1133.0,Spain,174.0,15.1,,132.83333333333334,(GMT+01:00) Europe/Madrid,645.6,,0,0,1,0,0,0,0,0,1,36.5017558869,270.793798,16.48848474,33.777794
150.8,8.435,23.0,200.1,0,39089.0,79.36666666666666,92.4,-57.6,1.0,927.4,United Kingdom,175.0,16.4,,77.23333333333333,(GMT+00:00) Europe/London,398.0,,0,0,1,0,0,0,0,0,1,24.288771019000002,221.65416439999998,18.868588900000002,36.685816
160.7,4.249,,,0,7198.6,63.21666666666667,36.7,3.0,1.0,,Thailand,173.0,6.6,,28.233333333333334,(GMT+07:00) Asia/Bangkok,108.3,,0,0,0,1,0,0,0,0,1,4.4730012806,,9.50475806,14.763804
147.7,4.803999999999999,31.0,43.6,0,6692.0,28.7,9.0,4.8,1.0,60.8,United States,162.0,8.0,,23.216666666666665,(GMT-05:00) America/New_York,9.0,,0,0,1,0,0,0,0,1,0,4.158214732,14.5315648,10.74625976,17.89552
141.7,8.459,27.0,167.9,0,60499.4,119.56666666666666,227.0,135.4,1.0,1200.7,United States,170.0,15.7,428.0,119.2,(GMT-06:00) America/Chicago,654.0,197.0,0,0,1,0,0,0,0,1,0,37.5925726774,286.9745042,18.92227546,35.119958000000004
137.9,2.7560000000000002,,,0,15724.4,98.05,60.0,38.5,1.0,,France,149.0,4.7,,95.08333333333333,(GMT+01:00) Europe/Paris,46.7,,0,0,0,1,0,0,0,0,1,9.7706861524,,6.1650066400000005,10.513618000000001
147.7,6.336,,,0,3807.8,10.016666666666667,-6.8,-11.0,1.0,,United States,153.0,9.0,,10.016666666666667,(GMT-05:00) America/New_York,7.0,,0,0,1,0,0,0,0,0,1,2.3660564938,,14.173251840000002,20.132460000000002
149.2,2.67,,,0,20773.5,129.71666666666667,51.7,4.1,1.0,,Netherlands,172.0,4.3,,129.65,(GMT+01:00) Europe/Amsterdam,74.2,,0,0,0,1,0,0,0,1,0,12.9080504685,,5.9726298,9.618842
158.1,3.1519999999999997,,,0,11270.4,59.65,314.8,309.6,1.0,,Italy,164.0,4.1,,59.6,(GMT+01:00) Europe/Rome,13.0,,0,0,0,1,0,0,0,0,1,7.0030997184,,7.05083488,9.171454
136.6,6.132000000000001,,,0,34209.7,114.85,116.7,49.2,1.0,,Sweden,171.0,9.3,,92.98333333333333,(GMT+01:00) Europe/Stockholm,94.1,,0,0,1,0,0,0,0,1,0,21.2569154987,,13.716916080000003,20.803542000000004
172.9,7.475,,138.3,0,13507.8,32.86666666666667,66.6,6.8,1.0,249.9,Australia,188.0,14.7,,30.116666666666667,(GMT+10:00) Australia/Sydney,110.0,,0,0,1,0,0,0,0,0,1,8.3933551938,59.7275994,16.7211265,32.883018
129.1,3.505,,,0,20583.0,100.81666666666666,316.8,255.8,1.0,,Czech Republic,176.0,8.4,,97.88333333333334,(GMT+01:00) Europe/Prague,182.4,,0,0,0,1,0,0,0,0,1,12.789679293,,7.840474700000001,18.790296
118.9,3.8480000000000003,,,0,1550.7,51.36666666666667,57.0,51.1,1.0,,Australia,150.0,5.1,,6.716666666666667,(GMT+10:00) Australia/Melbourne,0.0,,0,0,0,1,0,0,0,1,0,0.9635600097,,8.60774512,11.408394
152.3,5.935,,55.3,0,28518.7,80.08333333333333,235.2,233.0,1.0,,France,173.0,9.6,,80.08333333333333,(GMT+01:00) Europe/Paris,0.0,,0,0,1,0,0,0,0,1,0,17.7206931377,,13.2762389,21.474624000000002
145.1,5.591,18.0,206.1,0,17280.4,51.516666666666666,70.3,18.8,1.0,637.0,Norway,173.0,12.9,,51.516666666666666,(GMT+01:00) Europe/Oslo,162.3,,0,0,1,0,0,0,0,0,1,10.737539428400002,152.246822,12.50673154,28.856526000000002
148.6,7.893,2.0,242.4,0,45485.9,96.43333333333334,501.8,292.0,1.0,1397.2,France,166.0,14.6,608.0,96.05,(GMT+01:00) Europe/Paris,533.0,259.0,0,0,1,0,0,0,0,0,1,28.2636191689,333.9391832,17.65616742,32.659324
144.9,8.171,21.0,162.5,0,56486.2,132.66666666666666,96.0,21.0,1.0,1123.1,France,189.0,14.4,,115.21666666666667,(GMT+01:00) Europe/Paris,513.0,,0,0,1,0,0,0,0,1,0,35.0988865802,268.42763859999997,18.27803674,32.211936
149.0,7.465,17.0,110.0,0,59756.8,137.18333333333334,53.0,-2.0,1.0,880.7,Netherlands,171.0,11.9,,133.41666666666666,(GMT+01:00) Europe/Amsterdam,147.0,,0,0,1,0,0,0,0,1,0,37.1311425728,210.4925842,16.6987571,26.619586
146.0,7.906000000000001,,,0,43612.0,99.76666666666667,1708.1,1584.3,1.0,,South Africa,170.0,13.6,,91.93333333333334,(GMT+02:00) Africa/Johannesburg,267.8,,0,0,0,1,0,0,0,0,1,27.099232052,,17.685247640000004,30.422384
124.7,6.979,10.0,139.7,0,48922.5,117.38333333333334,234.6,25.2,1.0,979.5,United States,178.0,20.3,,116.83333333333333,(GMT-09:00) America/Anchorage,567.0,,0,0,1,0,0,0,0,0,1,30.399022747500002,234.106377,15.611604260000002,45.409882
121.3,3.502,,57.6,0,29652.1,202.71666666666667,271.6,111.4,1.0,487.7,United Kingdom,161.0,15.9,,141.11666666666667,(GMT+00:00) Europe/London,302.4,,0,0,1,0,0,0,0,1,0,18.424955029099998,116.56322619999999,7.83376388,35.567346
140.9,5.903,3.0,153.0,0,31292.7,90.2,430.4,278.6,1.0,811.1,United States,175.0,14.4,,88.35,(GMT-08:00) America/Los_Angeles,472.0,,0,0,1,0,0,0,0,0,1,19.4443762917,193.8577666,13.20465682,32.211936
147.8,4.236000000000001,,90.5,0,24037.9,95.56666666666666,1577.0,1474.0,1.0,513.4,South Africa,171.0,13.1,,94.56666666666666,(GMT+02:00) Africa/Johannesburg,811.8,,0,0,1,0,0,0,0,0,1,14.936453960900002,122.70568039999999,9.475677840000001,29.303914000000002
107.0,5.815,7.0,109.7,0,42335.2,143.0,14.2,-50.6,1.0,798.5,Australia,142.0,13.2,,121.33333333333333,(GMT+10:00) Australia/Sydney,369.0,,0,0,1,0,0,0,0,0,1,26.305865559199997,190.846291,13.007806100000002,29.527608
132.9,7.164,18.0,183.3,0,50047.5,126.45,155.4,-22.6,1.0,1280.7,Australia,165.0,16.8,,116.43333333333334,(GMT+10:00) Australia/Sydney,711.0,,0,0,1,0,0,0,0,0,1,31.0980651225,306.0949842,16.02543816,37.580592
138.6,3.94,21.0,,0,11917.3,61.81666666666667,43.6,-0.4,1.0,,Canada,156.0,6.2,,50.416666666666664,(GMT-08:00) America/Vancouver,51.2,,0,0,0,1,0,0,0,0,1,7.4050646183,,8.813543600000001,13.869028000000002
129.5,7.487,,125.9,0,18935.1,43.05,89.1,41.8,1.0,318.4,United States,166.0,11.8,,42.15,(GMT-05:00) America/New_York,76.3,,0,0,1,0,0,0,0,1,0,11.765722022099999,76.0995104,16.747969780000002,26.395892000000003
151.2,8.185,28.0,156.9,0,16836.1,40.05,15.0,9.6,1.0,322.7,Thailand,168.0,13.1,,34.28333333333333,(GMT+07:00) Asia/Bangkok,29.0,,0,0,1,0,0,0,0,1,0,10.461464293099999,77.1272362,18.3093539,29.303914000000002
172.6,7.9110000000000005,16.0,170.4,0,32465.4,68.95,825.2,581.2,1.0,699.5,France,195.0,15.5,,68.4,(GMT+01:00) Europe/Paris,386.0,,0,0,1,0,0,0,0,0,1,20.173058063400003,167.184697,17.69643234,34.67257
175.0,3.165,,,0,14709.2,77.51666666666667,10.3,-1.7,1.0,,Netherlands,194.0,4.6,,77.45,(GMT+01:00) Europe/Amsterdam,11.7,,0,0,0,1,0,0,0,0,1,9.139870313200001,,7.079915100000001,10.289924
146.9,8.305,,162.9,0,17042.5,37.4,27.8,-0.8,1.0,334.3,Denmark,172.0,10.5,,34.2,(GMT+01:00) Europe/Copenhagen,68.0,,0,0,1,0,0,0,0,0,1,10.5897152675,79.8997058,18.5777867,23.48787
125.5,2.781,,,0,3212.4,20.0,40.2,35.4,1.0,,Spain,141.0,4.0,,19.25,(GMT+01:00) Europe/Madrid,9.0,,0,0,0,1,0,0,0,0,1,1.9960922004000001,,6.220930140000001,8.94776
120.3,6.694,,80.9,0,52870.0,135.13333333333333,54.0,1.6,1.0,639.3,Belgium,156.0,9.4,,131.63333333333333,(GMT+01:00) Europe/Brussels,118.4,,0,0,1,0,0,0,0,1,0,32.85188477,152.7965358,14.974076360000002,21.027236000000002
138.5,2.8280000000000003,,,0,11541.7,68.01666666666667,11.6,3.4,1.0,,United States,146.0,3.7,,68.01666666666667,(GMT-05:00) America/New_York,2.0,,0,0,0,1,0,0,0,1,0,7.1716776707,,6.326066320000001,8.276678
143.8,6.932,16.0,141.1,0,23055.9,59.93333333333333,9.4,-47.6,1.0,469.2,United States,171.0,14.6,447.0,55.43333333333333,(GMT-05:00) America/New_York,198.0,159.0,0,0,1,0,0,0,0,1,0,14.326267638900001,112.14161519999999,15.506468080000001,32.659324
155.2,3.1830000000000003,,,0,13561.8,71.38333333333334,99.8,13.6,1.0,,United Kingdom,169.0,4.6,,71.01666666666667,(GMT+00:00) Europe/London,94.9,,0,0,0,1,0,0,0,0,1,8.4269092278,,7.120180020000001,10.289924
132.8,7.773,1.0,310.1,0,28115.3,60.28333333333333,38.0,12.2,1.0,1121.5,Sweden,141.0,11.6,,60.28333333333333,(GMT+01:00) Europe/Stockholm,78.0,,0,0,1,0,0,0,0,0,1,17.4700320763,268.045229,17.38773462,25.948504
159.7,2.9619999999999997,,,0,6616.5,37.233333333333334,164.6,110.4,1.0,,United States,184.0,3.8,,37.233333333333334,(GMT-06:00) America/Chicago,121.0,,0,0,0,1,0,0,0,0,1,4.1113012215,,6.62581628,8.500372
159.5,6.454,22.0,197.4,0,11352.1,41.5,923.8,774.0,1.0,347.3,Venezuela,175.0,15.5,,29.316666666666666,(GMT-04:30) America/Caracas,98.0,,0,0,1,0,0,0,0,0,1,7.0538657291,83.00678380000001,14.437210760000001,34.67257
167.7,2.45,,,0,5673.9,39.916666666666664,3.7,0.5,1.0,,United States,187.0,18.4,,38.6,(GMT-05:00) America/New_York,0.0,,0,0,0,1,0,0,0,1,0,3.5255969168999997,,5.480503000000001,41.159696
86.1,5.385,,90.7,0,37203.0,140.58333333333334,137.2,0.3,1.0,626.7,United States,97.0,15.9,,115.15,(GMT-05:00) America/New_York,414.0,,0,0,1,0,0,0,0,1,0,23.116865313,149.7850602,12.0459219,35.567346
150.0,3.718,,,0,15281.3,69.83333333333333,1256.6,1147.4,,,France,193.0,6.7,,68.5,(GMT+01:00) Europe/Paris,122.1,,0,0,0,1,0,0,0,0,1,9.495356662299999,,8.31694292,14.987498000000002
120.5,2.0869999999999997,,,0,6324.5,52.2,259.6,211.7,1.0,,Italy,141.0,4.5,,50.5,(GMT+01:00) Europe/Rome,133.4,,0,0,0,1,0,0,0,0,1,3.9298608895,,4.6684937799999995,10.066230000000001
132.1,3.1919999999999997,,,0,7175.5,38.21666666666667,304.0,290.4,1.0,,Spain,140.0,4.6,,37.46666666666667,(GMT+01:00) Europe/Madrid,10.1,,0,0,0,1,0,0,0,0,1,4.4586476105,,7.1403124799999995,10.289924
139.2,5.936,,221.3,0,21286.4,63.65,-38.0,-174.9,1.0,793.5,Bulgaria,173.0,14.0,,59.766666666666666,(GMT+02:00) Europe/Sofia,200.9,,0,0,1,0,0,0,0,0,1,13.226751654400001,189.651261,13.27847584,31.31716
126.0,1.9380000000000002,,,0,8395.6,82.08333333333333,52.7,5.0,1.0,,United Kingdom,142.0,4.4,,72.21666666666667,(GMT+00:00) Europe/London,27.5,,0,0,0,1,0,0,0,1,0,5.2167823676000005,,4.335189720000001,9.842536
128.6,7.142,,100.7,0,22775.6,53.15,401.8,383.6,1.0,321.1,United States,149.0,8.8,,53.15,(GMT-06:00) America/Chicago,17.4,,0,0,1,0,0,0,0,0,1,14.1520973476,76.74482660000001,15.976225480000002,19.685072
